Date,Open,High,Low,Close,Volume,Change_Pct,Daily_Return,High_Low_Range,MA_7,MA_21,MA_Ratio,Volatility_7,RSI_14,Volume_Change,Target
2021-01-21,35472.3,35591.1,30101.8,30842.1,253270.0,-13.06,-13.062805309460135,17.79807470956906,35377.05714285714,35692.41428571429,0.9911645891944226,4.951425569830088,30.969363194318703,64.87858863355251,1
2021-01-22,30838.7,33821.2,28871.2,33000.5,243090.0,7.0,6.998226450209288,14.99977273071619,34827.728571428575,35865.776190476194,0.9710574333165203,6.0664408649209145,33.94303102020116,-4.019425909108854,0
2021-01-23,32994.1,33441.4,31418.2,32088.9,100700.0,-2.76,-2.7623823881456344,6.304983966418296,34266.21428571428,35860.80476190476,0.9555338903636534,6.081681204240893,33.28995034443882,-58.57501336953392,1
2021-01-24,32088.5,33034.8,30982.9,32241.3,88210.0,0.47,0.47493058347278794,6.364197473426944,33752.17142857143,35826.63333333334,0.9420972133925904,6.1186642274486855,36.66847380471259,-12.403177755710026,1
2021-01-25,32244.3,34854.3,31967.4,32252.3,142430.0,0.03,0.03411773098478399,8.95098954183113,33129.18571428571,35837.57142857143,0.9244260811678087,5.967506488480281,41.63702875724011,61.466953860106564,1
2021-01-26,32244.1,32917.7,30850.0,32502.1,139840.0,0.77,0.7745184064392285,6.361742779697304,32629.071428571428,35766.64761904762,0.9122764810419284,6.036303863132735,45.737559305877504,-1.8184371270097643,0
2021-01-27,32499.6,32545.4,29290.4,30404.0,194350.0,-6.46,-6.455275197602617,10.705828180502564,31904.457142857143,35462.4,0.8996699925232681,6.34751018153016,29.779897540508586,38.98026315789473,1
2021-01-28,30408.9,33790.8,29911.9,33374.8,167390.0,9.77,9.771082752269455,11.622241931037793,32266.27142857143,35172.619047619046,0.9173690302927737,5.5290985473764955,34.26481996864304,-13.871880627733468,1
2021-01-29,33381.7,38546.0,31953.3,34301.8,297730.0,2.78,2.7775447343504567,19.219691094927963,32452.17142857143,34872.73809523809,0.9305885686390312,5.004577179508258,42.53082795067528,77.8660612939841,0
2021-01-30,34300.0,34920.9,32908.5,34283.1,128570.0,-0.05,-0.05451608953467302,5.869947583503246,32765.628571428573,34593.271428571425,0.947167677942325,4.796340787374444,44.64814084229214,-56.816578779431026,0
2021-01-31,34281.6,34348.3,32189.9,33108.1,101920.0,-3.43,-3.427344668364296,6.519250576143003,32889.45714285714,34351.171428571426,0.9574479057066884,5.091480760424162,42.06766371424423,-20.72800808897877,1
2021-02-01,33106.8,34685.6,32324.9,33515.7,126320.0,1.23,1.2311186688453768,7.0435646577574005,33069.94285714286,34254.57142857143,0.9654169203693356,5.0937735727058735,40.80942349345756,23.940345368916805,1
2021-02-02,33514.0,35976.1,33462.4,35485.2,120850.0,5.88,5.876350486488424,7.083798315917614,33496.1,34321.671428571426,0.9759460599030101,5.464463596099593,48.578582921029934,-4.330272324255857,1
2021-02-03,35486.9,37646.8,35401.5,37646.8,131030.0,6.09,6.091553661808313,5.964119128319015,34530.78571428572,34334.27142857143,1.0057235606738624,4.420954352366068,55.468439006938524,8.42366570128259,0
2021-02-04,37648.9,38707.9,36380.8,36982.1,151440.0,-1.77,-1.7656215136479192,6.292503670694738,35046.114285714284,34229.81428571428,1.0238476315759821,3.6352730021286104,69.33712097353269,15.576585514767615,1
2021-02-05,36976.4,38303.6,36640.0,38297.6,100600.0,3.56,3.5571262854191543,4.343875334224595,35616.94285714285,34298.94761904762,1.0384266961404756,3.6912748440812835,67.61788828800061,-33.57105124141574,1
2021-02-06,38300.6,40939.7,38275.3,39256.6,156020.0,2.5,2.504073362299475,6.787138977904338,36327.44285714286,34453.09523809524,1.054402880382577,3.6210528974886294,73.7644804286273,55.08946322067594,0
2021-02-07,39228.9,39691.7,37381.6,38852.9,125370.0,-1.03,-1.028362109810832,5.945759518594489,37148.12857142857,34596.58571428571,1.0737512908994735,3.096201780086312,71.56144012522827,-19.64491731829253,1
2021-02-08,38853.6,46596.4,38057.0,46395.7,248470.0,19.41,19.413737455891322,18.40558500033409,38988.12857142857,35062.41904761905,1.1119634534764395,7.072529145992785,80.92967923092398,98.18935949589216,1
2021-02-09,46396.4,48143.5,45104.7,46508.6,193870.0,0.24,0.243341516562956,6.5338453533325085,40562.9,35562.69047619047,1.1406026781679304,7.267320820003752,80.81480536280793,-21.974483841107585,0
2021-02-10,46507.8,47295.3,43800.5,44836.0,151830.0,-3.6,-3.596324120700256,7.794629315728439,41589.92857142857,36008.39047619048,1.1550065976686386,7.741847698726215,82.35671303146887,-21.684634033114968,1
2021-02-11,44834.8,48622.1,44041.1,47990.7,145770.0,7.04,7.036087072887853,9.545599459895355,43162.58571428571,36824.990476190476,1.172100390418101,7.59751831111461,82.50101177213556,-3.9913060659948596,0
2021-02-12,47995.0,48927.4,46218.6,47371.7,133730.0,-1.29,-1.289833238523297,5.71818195251596,44458.88571428571,37509.333333333336,1.1852752838658567,7.862816991898889,79.46684222155085,-8.259587020648972,0
2021-02-13,47373.1,48097.3,46270.5,47168.7,89420.0,-0.43,-0.42852589204103175,3.872907245694715,45589.18571428571,38227.41904761905,1.1925781768708024,7.9909976389356325,78.81189181453921,-33.13392656845884,1
2021-02-14,47172.1,49695.1,47051.9,48643.4,106500.0,3.13,3.1264376588712617,5.433830694400467,46987.82857142857,39008.47142857143,1.2045544685714786,7.802029176301648,84.27715973929122,19.10087228807873,0
2021-02-15,48611.1,48936.5,45786.1,47936.3,123180.0,-1.45,-1.453640164955572,6.572054997986915,47207.91428571429,39755.32857142857,1.1874613034802524,3.5200384598157495,81.40265147555836,15.661971830985921,1
2021-02-16,47934.2,50515.8,47044.4,49169.7,141370.0,2.57,2.572997915984332,7.060039007762914,47588.07142857143,40549.02380952381,1.1735935161377262,3.5988098076241193,80.78669228381037,14.767007631108942,1
2021-02-17,49161.3,52577.7,49018.1,52079.2,140030.0,5.92,5.917262053663119,6.834974423570252,48622.81428571428,41581.17619047619,1.1693467751605093,3.4312152380776415,81.41220410401957,-0.9478672985781977,0
2021-02-18,52094.5,52524.0,50941.6,51582.2,94350.0,-0.95,-0.9543157344966913,3.067724912857539,49135.885714285716,42448.195238095235,1.1575494656175298,2.836220919172577,82.01088362588743,-32.62158108976648,1
2021-02-19,51590.1,56238.5,50816.8,55906.6,139430.0,8.38,8.383512141785342,9.697781657264075,50355.15714285714,43476.99523809524,1.1582023290039867,3.7151676818465633,84.10772532521366,47.77954425013249,1
2021-02-20,55922.0,57523.8,54124.1,55923.7,127850.0,0.03,0.03058672857945144,6.0791757340805495,51605.87142857142,44507.5,1.1594870848412384,3.6594754147552475,83.50588415038659,-8.3052427741519,1
2021-02-21,55907.6,58335.1,55502.7,57433.8,87260.0,2.7,2.70028628291763,4.931590805414236,52861.642857142855,45665.86666666667,1.1575745018265178,3.6511930817159053,85.76234780566858,-31.748142354321473,0
2021-02-22,57437.6,57480.8,48353.8,54111.8,244950.0,-5.78,-5.784050506844396,16.86693105755122,53743.857142857145,46646.63333333333,1.1521486826028275,4.653444807944717,67.73204642077445,180.71281228512493,0
2021-02-23,54114.1,54115.0,45093.8,48911.2,315070.0,-9.61,-9.610842736704384,18.444037357496846,53706.92857142857,47285.96666666667,1.1357900103856444,6.3147640862793395,54.47491544112169,28.626250255154105,1
2021-02-24,48911.1,51311.8,47031.7,49697.5,153750.0,1.61,1.6076072555978982,8.612304441873347,53366.68571428572,47859.80952380953,1.1150626432755986,5.845438204229585,59.36384053253411,-51.20132034151141,0
2021-02-25,49695.9,52013.8,46773.7,46928.5,83220.0,-5.57,-5.571708838472755,11.166135717101561,52701.87142857142,48333.44761904762,1.0903809685573156,6.155175648284849,47.92321649226535,-45.87317073170731,0
2021-02-26,46928.5,48413.9,44248.2,46345.6,189410.0,-1.24,-1.2421023471877457,8.988339777670381,51336.01428571429,48716.68571428572,1.0537665593014773,4.521549826205979,47.99096216876623,127.60153809180483,0
2021-02-27,46333.1,48335.1,45059.4,46136.7,98750.0,-0.45,-0.4507439756956444,7.0999876454102635,49937.87142857143,49044.30952380953,1.0182194817999854,4.4791748989656295,47.97987707003876,-47.86442109709097,0
2021-02-28,46136.0,46582.0,43100.6,45164.0,135080.0,-2.11,-2.1082999000795355,7.708351784607212,48185.042857142864,49344.8380952381,0.9764961182797526,3.8517387427206278,43.052593746256136,36.78987341772151,1
2021-03-01,45160.5,49774.0,45008.8,49595.5,137520.0,9.81,9.812018421751834,9.608129769837984,47539.857142857145,49497.20952380952,0.960455298393926,6.059285749696217,52.88402038560214,1.8063369854900868,0
2021-03-02,49595.6,50191.9,47100.6,48424.2,102100.0,-2.36,-2.3617062031837666,6.383791575286743,47470.28571428572,49588.42857142857,0.95728554184588,4.858985658990711,48.70136883215519,-25.756253635834792,1
2021-03-03,48422.2,52567.9,48159.2,50395.1,44930.0,4.07,4.070072401815628,8.748271161283547,47569.942857142865,49853.14761904762,0.954201392069527,5.082566064807589,46.96719215406614,-55.994123408423114,0
2021-03-04,50388.0,51757.7,47521.8,48428.0,9560.0,-3.9,-3.903355683389853,8.746799372263968,47784.15714285714,49873.97142857143,0.9580980975475899,4.791760570980363,44.605401781438566,-78.72245715557534,1
2021-03-05,48363.6,49429.4,46370.1,48792.5,113640.0,0.75,0.7526637482448084,6.270021007326952,48133.71428571428,49941.62857142857,0.9637994527325329,4.726631303589007,35.92655163818651,1088.702928870293,1
2021-03-06,48798.7,49191.8,47132.8,48855.6,66660.0,0.13,0.12932315417328866,4.214460573608758,48522.12857142857,50021.957142857136,0.9700165955693172,4.705470716695654,36.042952659660614,-41.341077085533264,1
2021-03-07,48899.0,51434.1,48890.6,50982.3,82910.0,4.35,4.353032201016882,4.988986373702246,49353.31428571428,50133.333333333336,0.9844411094224923,4.647413344726652,37.56337349397591,24.377437743774387,1
2021-03-08,50988.9,52384.9,49338.1,52311.0,68140.0,2.61,2.606198621874656,5.824396398463044,49741.24285714285,50341.65238095238,0.9880733051973339,3.1397836564360264,46.239590380969084,-17.814497648052107,1
2021-03-09,52352.4,54880.6,51941.3,54879.0,114060.0,4.91,4.90910133623903,5.355964941052125,50663.357142857145,50613.52380952381,1.0009845853357469,3.119552613550348,64.0012950693519,67.39066627531554,1
2021-03-10,54882.7,57328.7,53073.6,55851.9,140960.0,1.77,1.772809271305964,7.618541177650176,51442.9,50793.17619047619,1.012791557021111,2.9634252345628367,64.31375650054423,23.584078555146416,1
2021-03-11,55851.2,58135.0,54351.8,57799.5,129630.0,3.49,3.4870792220139224,6.545385340703634,52781.68571428571,51089.23809523809,1.0331272824208622,1.7975915726006244,76.28791689236245,-8.037741203178205,0
2021-03-12,57806.2,58052.3,55134.5,57265.1,116960.0,-0.92,-0.9245754721061594,5.095249986466457,53992.057142857135,51153.92857142857,1.0554821232833673,2.1565855428483194,76.46728038665329,-9.7739720743655,1
2021-03-13,57267.4,61795.8,56118.8,61195.3,134640.0,6.86,6.863167967924633,9.276856229154854,55754.87142857143,51404.95714285715,1.0846205215894964,2.486289101756402,80.92165785064232,15.116279069767447,0
2021-03-14,61192.7,61673.7,59113.7,59113.7,80290.0,-3.4,-3.4015684211042396,4.33063739877558,56916.5,51484.95238095238,1.1054977691123804,3.4695789230220515,77.39694011823161,-40.36690433749257,0
2021-03-15,59117.4,60565.9,55088.8,55791.3,117710.0,-5.62,-5.620355349098427,9.81712202440165,57413.68571428572,51564.92857142857,1.1134250992853671,4.534064790873046,62.72269542575998,46.60605305766596,1
2021-03-16,55619.5,56889.7,53342.6,56889.7,128509.99999999999,1.97,1.9687657394611646,6.235047820607243,57700.92857142857,51944.857142857145,1.110811189888178,4.239512048382705,67.43558585463308,9.175091326140494,1
2021-03-17,56892.9,58933.2,54253.2,58913.5,118260.0,3.56,3.5574102166121557,7.943849881606084,58138.299999999996,52383.71428571428,1.1098544804001242,4.373870818186078,67.50639144409644,-7.976032993541349,0
2021-03-18,58911.8,60088.0,57099.6,57656.0,102620.0,-2.13,-2.134485304726419,5.183155265713892,58117.799999999996,52894.54761904762,1.098748408221029,4.324169018277055,69.53445837814037,-13.225097243362082,1
2021-03-19,57645.0,59448.3,56305.1,58088.0,83980.0,0.75,0.7492715415568174,5.41110039939403,58235.357142857145,53453.70952380953,1.0894539904086125,4.307928192100141,69.62127384716705,-18.164100565191966,1
2021-03-20,58084.1,59882.1,57863.0,58093.4,67830.0,0.01,0.00929624018730646,3.4756099660202335,57792.22857142857,54023.07619047618,1.0697693031707969,3.1994099344938607,69.54709347597928,-19.23076923076923,0
2021-03-21,58097.4,58583.8,55583.3,57383.8,77470.0,-1.22,-1.2214812698172262,5.228827648221275,57545.1,54604.97142857142,1.0538436060766838,2.99149340163559,64.40967923466516,14.212000589709572,0
2021-03-22,57379.3,58379.9,53784.2,54158.3,95530.0,-5.62,-5.62092437238384,8.485679941947964,57311.81428571428,54822.247619047615,1.0454116125257455,2.9916593930521196,53.831094225050094,23.31224990318832,1
2021-03-23,54117.5,55813.8,52992.3,54452.5,84840.0,0.54,0.5432223685012172,5.1815802763876775,56963.642857142855,55109.30952380953,1.0336482773846436,2.8499236987498078,49.02337935930022,-11.190202030775676,0
2021-03-24,54309.1,57169.4,51725.4,52325.4,137910.0,-3.91,-3.906340388411911,10.40412495652207,56022.485714285714,55201.228571428575,1.0148775156660592,2.4013023449627853,42.330260942944015,62.553041018387546,0
2021-03-25,52330.0,53175.4,50441.3,51322.3,143350.0,-1.92,-1.917042201301855,5.327313857718766,55117.67142857143,55339.05238095239,0.9959995528861432,2.3954575788292356,35.30927367408779,3.9446015517366373,1
2021-03-26,51317.4,55074.1,51302.0,55036.1,100300.0,7.24,7.236230644378749,6.8538650086034405,54681.68571428572,55636.366666666676,0.9828407027708922,4.108560866020402,45.581694060559926,-30.0313916986397,1
2021-03-27,55033.8,56531.1,54010.2,55862.9,73870.0,1.5,1.502286680923981,4.512655089513794,54363.04285714286,55970.04761904762,0.9712881294501906,4.18927944999259,37.9473084642786,-26.35094715852443,0
2021-03-28,55856.9,56504.2,54711.3,55765.2,58710.0,-0.17,-0.1748924599331625,3.215087545637771,54131.81428571429,56197.80476190476,0.9632371676270359,4.177207656160671,41.68582679902469,-20.522539596588608,1
2021-03-29,55764.7,58392.6,54951.1,57616.2,107910.0,3.32,3.3192743861763185,5.973146441452231,54625.8,56450.43333333333,0.9676772484179338,3.620996234088648,54.88832577052271,83.80173735309147,1
2021-03-30,57614.6,59366.9,57077.1,58771.3,86210.0,2.0,2.004818089356819,3.896119364383641,55242.771428571425,56635.78095238095,0.9754040731780363,3.6361933243886306,55.02494311687481,-20.109350384579738,0
2021-03-31,58771.4,59795.6,56991.6,58763.7,98060.0,-0.01,-0.012931481862754612,4.771653248519069,56162.52857142857,56774.438095238096,0.9892220945844843,2.9702911714913123,49.55166882152946,13.745505161814165,0
2021-04-01,58763.2,59406.5,58040.7,58718.3,69040.0,-0.08,-0.07725857970140027,2.326021019000896,57219.1,56818.19047619047,1.0070560065438467,2.661376058279449,53.42803482571011,-29.5941260452784,1
2021-04-02,58718.2,60134.9,58466.5,58977.3,72370.0,0.44,0.441089064226996,2.828885011690941,57782.12857142857,56899.723809523806,1.015508067576192,1.324150931027718,52.90216887600922,4.823290845886441,0
2021-04-03,58976.8,59770.5,56906.7,57059.9,68740.0,-3.25,-3.251081348247553,5.018936240687423,57953.12857142858,56702.79999999999,1.0220505613731348,2.045935323017508,47.001444877069396,-5.015890562387726,1
2021-04-04,57059.7,58464.8,56470.6,58199.9,57210.0,2.0,1.9979004519811605,3.4264663684989225,58300.942857142865,56659.28571428572,1.0289741941177213,2.121536730166667,52.31010490440847,-16.773348850741932,1
2021-04-05,58202.3,59205.1,56842.7,58993.4,54130.0,1.36,1.3634044044749327,4.004515759390036,58497.68571428571,56811.76666666666,1.0296755258027952,1.8152733606766887,65.87183308494784,-5.383674182835174,0
2021-04-06,59169.0,59487.0,57403.3,57996.3,77150.0,-1.69,-1.690189071997883,3.5928154037412683,58386.971428571436,56864.461904761905,1.0267743591130691,1.7917236502561154,61.1198272940645,42.527249214853136,0
2021-04-07,57996.3,58627.7,55489.3,55948.7,110690.0,-3.53,-3.530570053606874,5.60942434766133,57984.82857142857,56723.28095238095,1.022240385215141,2.187976841023594,61.42629185561741,43.473752430330514,1
2021-04-08,55948.0,58136.7,55721.6,58077.4,64780.0,3.8,3.804735409401827,4.158416182542604,57893.27142857143,56743.34761904762,1.0202653501736265,2.7780516227167698,69.89052276996823,-41.47619477820942,1
2021-04-09,58076.8,58890.9,57686.0,58118.7,59220.0,0.07,0.07111199881537633,2.073170941538612,57770.61428571429,56744.80952380953,1.0180775082428348,2.7690239222382504,61.58158128071413,-8.582895955541836,1
2021-04-10,58127.4,61229.0,57900.0,59748.4,103720.0,2.8,2.804088873288646,5.571697317417705,58154.68571428571,56823.619047619046,1.0234245317171933,2.5883246361030543,63.76753052561457,75.1435325903411,1
2021-04-11,59772.4,60667.1,59250.3,59978.7,58200.0,0.39,0.38544965220825844,2.362171904359374,58408.799999999996,56947.18571428571,1.0256661372705487,2.5233205863226527,64.79074959455758,-43.887389124566134,0
2021-04-12,59982.1,61259.9,59569.2,59863.8,81880.0,-0.19,-0.19156800664235085,2.824244368048811,58533.142857142855,57218.876190476185,1.0229691100938718,2.498684476708769,58.98493715820782,40.68728522336771,1
2021-04-13,59863.6,63659.0,59839.4,63540.9,126560.0,6.14,6.142443346396309,6.011246299627482,59325.22857142857,57651.65714285715,1.0290290255564452,3.1588431292121424,65.8673550859637,54.567659990229615,0
2021-04-14,63544.2,64778.0,61366.3,62980.4,130430.0,-0.88,-0.8821090038069967,5.417082139840327,60329.75714285715,58159.038095238095,1.0373238471390192,2.5820866551714334,63.53024225894435,3.0578381795195897,1
2021-04-15,62978.6,63729.1,62067.5,63216.0,76970.0,0.37,0.37408463585495433,2.628448494052136,61063.84285714286,58725.40476190476,1.0398198719058476,2.4453815081031065,64.25786327008058,-40.98750287510542,0
2021-04-16,63211.6,63518.5,60027.3,61379.7,136850.0,-2.9,-2.90480258162491,5.687874003945925,61529.7,59027.480952380945,1.042390747618684,2.899633985590283,56.923342939481245,77.79654410809407,0
2021-04-17,61358.3,62509.1,59672.1,60041.9,84080.0,-2.18,-2.179547961296646,4.725033684810107,61571.62857142858,59226.48095238096,1.0395962681107653,2.942283042185153,58.89066450412632,-38.560467665327,0
2021-04-18,60043.2,60362.1,51817.6,56207.1,216810.0,-6.39,-6.386873166905116,15.201816140665503,61032.82857142857,59247.52380952381,1.0301329852644032,3.8182284123682564,44.88112118036289,157.8615604186489,0
2021-04-19,56208.1,57517.0,54272.3,55646.1,117510.0,-1.0,-0.9980945467743418,5.830956706759319,60430.3,59153.70952380953,1.021580903149897,3.806805795972886,41.29789369147336,-45.8004704580047,1
2021-04-20,55645.1,57054.9,53422.5,56483.2,115490.0,1.5,1.5043282458249596,6.430938757010937,59422.057142857135,59044.752380952385,1.0063901489411016,2.5610353985353704,46.033335605341655,-1.7190026380733525,0
2021-04-21,56479.5,56764.4,53657.6,53820.2,100260.0,-4.71,-4.714676222310354,5.772553799502795,58113.45714285714,58809.34761904762,0.988167009083347,2.7731429527939513,44.59445045484328,-13.187288942765607,0
2021-04-22,53821.3,55408.4,50590.9,51729.5,168130.0,-3.88,-3.8846009490860256,9.312867899361098,56472.528571428564,58476.54761904762,0.9657295252675573,2.578044161414645,33.847664897379644,67.69399561141034,0
2021-04-23,51707.1,52099.9,47659.4,51143.6,214460.0,-1.13,-1.1326225847920424,8.682415786139419,55010.22857142857,58103.514285714286,0.9467625021943594,2.6514235460311943,32.73036984951497,27.556057812407065,0
2021-04-24,51140.8,51183.0,48775.2,50088.9,82250.0,-2.06,-2.0622326156156334,4.80705305965993,53588.37142857142,57771.561904761904,0.9275908364207534,2.654463409154994,25.383160802662616,-61.647859740744195,0
2021-04-25,50088.2,50532.4,47098.5,48963.6,59200.0,-2.25,-2.246605535358137,7.013168966334178,52553.58571428571,57331.73809523809,0.916657813984027,2.040890095831073,23.15315359230209,-28.024316109422486,1
2021-04-26,48963.5,54320.9,48815.9,54020.5,129759.99999999999,10.33,10.32787621825193,10.190575799927805,52321.357142857145,57094.933333333334,0.9163922976736489,5.1011828354612145,38.523060726645625,119.18918918918915,1
2021-04-27,54011.1,55427.8,53345.0,55036.5,84080.0,1.88,1.8807674864171897,3.7843976270293407,52114.68571428572,56953.990476190476,0.9150313310543565,5.125491419746595,31.34640018249135,-35.203452527743515,0
2021-04-28,55036.0,56419.9,53876.4,54841.4,86960.0,-0.35,-0.35449201893288373,4.637919527947864,52260.57142857143,56901.26190476191,0.9184431008936532,4.744961225767983,31.85704987026419,3.4253092293054177,0
2021-04-29,54838.6,55173.7,52400.0,53560.8,83900.0,-2.34,-2.335097207584047,5.178600767725645,52522.18571428571,56686.18571428571,0.9265429496176065,4.545845682758201,29.435318974918218,-3.5188592456301793,1
2021-04-30,53562.3,57925.6,53088.7,57720.3,103740.0,7.77,7.7659407626473165,8.37989407539462,53461.71428571428,56667.21428571428,0.9434328995980291,5.185495055520218,42.907699702307134,23.647199046483912,1
2021-05-01,57719.1,58449.4,57029.5,57807.1,63410.0,0.15,0.15038036877839112,2.456272672387996,54564.31428571429,56574.771428571425,0.9644637160329416,4.969966152725099,45.447990418537195,-38.8760362444573,0
2021-05-02,57807.2,57868.4,56110.5,56603.8,53610.0,-2.08,-2.0815782144407824,3.1056218840431233,55655.771428571425,56414.061904761904,0.9865584847006652,4.945857890396083,50.905050670974056,-15.454975555906003,1
2021-05-03,56605.8,58925.1,56562.4,57169.8,89240.0,1.0,0.9999328666979945,4.132776395929314,56105.67142857144,56285.776190476194,0.9968001727240065,3.4057216521775078,53.4754503692823,66.46148106696512,0
2021-05-04,57170.6,57201.3,53741.5,53741.5,132330.0,-6.0,-5.996697557101827,6.437855288743341,55920.67142857144,55819.13809523809,1.001818969923185,4.217310131390574,44.4074559095304,48.28552218735993,1
2021-05-05,53872.5,57936.4,53872.5,57441.3,119820.0,6.88,6.884437538959665,7.0748746981701345,56292.08571428572,55555.37142857143,1.0132609010932723,5.005457903905806,57.08660646838026,-9.453638630695982,0
2021-05-06,57441.0,58364.9,55294.5,56405.4,109020.0,-1.8,-1.8034062599558198,5.443450449779633,56698.45714285714,55231.05714285714,1.0265683851787324,4.9542652731695975,59.54495164141569,-9.013520280420629,1
2021-05-07,56411.4,58639.3,55300.1,57337.2,110010.0,1.65,1.6519694922826567,5.823793279057932,56643.72857142857,55038.55714285714,1.0291644896214316,3.972554950412938,62.46698872785829,0.9080902586681372,1
2021-05-08,57330.3,59471.1,56972.2,58840.1,101270.0,2.62,2.621160433366132,4.246933638793955,56791.299999999996,54981.32857142857,1.0329197470413982,4.098791443598869,67.30293180218442,-7.944732297063906,0
2021-05-09,58840.6,59227.0,56414.4,58238.3,103590.0,-1.02,-1.0227718851599454,4.829467893121878,57024.8,55078.05238095239,1.0353452516000885,4.013830622869296,68.72564577806314,2.2909055001481216,0
2021-05-10,58251.2,59523.9,53678.3,55848.9,142610.0,-4.1,-4.10279833030841,10.46681313329358,56836.1,55087.70952380952,1.0317383040845944,4.352011747981405,54.13717575077386,37.667728545226375,1
2021-05-11,55846.1,56871.1,54550.4,56695.7,96470.0,1.52,1.5162339813317605,4.093255749554194,57258.12857142857,55097.82857142857,1.0392084417119887,3.552241200147519,53.78329076979204,-32.35397237220391,0
2021-05-12,56694.5,57938.5,49187.0,49384.2,160740.0,-12.9,-12.896039734935805,17.721254976287966,56107.114285714284,54886.59047619048,1.022237194894685,5.3415789076737585,40.60541791188662,66.62174769358349,1
2021-05-13,49398.2,51337.3,46331.1,49704.6,236710.0,0.65,0.6487905038453645,10.071904813638987,55149.857142857145,54790.166666666664,1.0065648728243295,5.43657634241488,43.13457388852093,47.26266019659078,1
2021-05-14,49704.9,51459.2,48874.0,49839.8,118840.0,0.27,0.2720070174591527,5.187019209547384,54078.799999999996,54728.08095238095,0.9881362375387163,5.320464412351362,33.62316551606614,-49.79510793798318,0
2021-05-15,49839.1,50640.9,46650.2,46708.8,131910.0,-6.28,-6.2821279379130734,8.54378618161889,52345.75714285715,54567.123809523815,0.9592911168559893,5.133847183584344,29.526529196689808,10.99798047795355,0
2021-05-16,46729.3,49764.3,43920.8,46426.4,180070.0,-0.6,-0.6045969924296957,12.586588665069872,50658.34285714285,54446.30476190476,0.930427566731539,5.164710661921651,30.56501879067494,36.50974149041013,0
2021-05-17,46424.2,46545.4,42201.5,43541.3,274760.0,-6.21,-6.2143521789326694,9.976505065305815,48900.11428571429,53947.295238095234,0.906442372502545,5.295497492820334,26.092280272118387,52.58510579219193,0
2021-05-18,43538.5,45770.9,42293.9,42897.3,154960.0,-1.48,-1.4790555174053144,8.105405235294528,46928.91428571429,53369.23809523809,0.8793251685918588,4.944661627901064,28.91710086320866,-43.601688746542436,0
2021-05-19,42898.3,43516.6,30261.7,36720.5,607100.0,-14.4,-14.399041431512016,36.0967307090045,45119.81428571429,52506.3380952381,0.8593212919147811,5.415968044191471,13.25447774428089,291.77852348993287,1
2021-05-20,36706.8,42425.9,35010.4,40717.2,269750.0,10.88,10.884111055132696,18.21220516145511,43835.90000000001,51894.73809523809,0.8447079917727233,7.7580765804135075,24.822986410235004,-55.567451820128476,0
2021-05-21,40611.2,42108.3,33592.3,37297.4,315500.0,-8.4,-8.398907586965699,22.832690750561703,42044.12857142858,50922.21904761905,0.8256538964280351,7.9235785362665965,20.21769241286657,16.960148285449495,1
2021-05-22,37291.0,38776.0,35314.9,37448.3,185830.0,0.4,0.40458584244478235,9.242342108987586,40721.200000000004,49952.752380952385,0.8151943198134466,7.975234031028514,16.87734966771751,-41.09984152139461,0
2021-05-23,37446.8,38248.7,31192.4,34679.7,325730.0,-7.39,-7.393125989697813,20.34706182579433,39043.1,48908.747619047615,0.798284599395356,8.071737952286583,15.816080746170769,75.28386159392994,1
2021-05-24,34720.3,39851.7,34474.6,38750.6,244880.0,11.74,11.738567519326871,13.8761722399137,38358.71428571428,48031.642857142855,0.7986134140737579,9.835905190975366,26.3444207403964,-24.821170908421088,0
2021-05-25,38753.6,39740.8,36540.7,38378.3,163010.0,-0.96,-0.9607593172750728,8.338305761328682,37713.142857142855,47300.061904761904,0.7973169873028455,9.835709926630999,24.32063388811629,-33.43270173146031,1
2021-05-26,38375.7,40750.0,37847.0,39249.2,153800.0,2.27,2.2692511132593074,7.396329097153573,38074.385714285716,46433.771428571425,0.8199718554598809,7.929545646848806,32.66039349871686,-5.649960125145692,0
2021-05-27,39249.0,40322.2,37190.8,38417.3,122930.0,-2.12,-2.119533646545646,8.151015297795508,37745.82857142857,45577.195238095235,0.8281735717664149,6.7191398481054545,31.021135641383495,-20.071521456436937,0
2021-05-28,38543.2,38844.1,34772.4,35662.5,199580.0,-7.17,-7.1707277710823085,11.417315106905004,37512.271428571425,44545.066666666666,0.8421195484850869,6.494975816852721,28.091766312998146,62.35255836655007,0
2021-05-29,35664.5,37227.1,33664.2,34584.6,160430.0,-3.02,-3.022502628811785,10.301984120099702,37103.17142857143,43390.04285714286,0.855107969142361,6.547745549211093,29.995049995049982,-19.616194007415576,1
2021-05-30,34589.3,36388.6,33441.0,35652.8,104180.0,3.09,3.0886579575880813,8.26751335098505,37242.18571428571,42314.54285714286,0.880127332109393,6.005077895684239,32.67285967937006,-35.06202081904881,1
2021-05-31,35644.0,37480.7,34213.2,37298.6,131700.0,4.62,4.616187227931601,8.76038242722247,37034.75714285715,41431.195238095235,0.8938858010257053,4.0909179742723,39.543040921958486,26.415818775196765,0
2021-06-01,37294.3,37850.3,35742.7,36687.6,113480.0,-1.64,-1.6381311899106188,5.744720286963459,36793.22857142857,40478.42857142857,0.9089589163893289,4.112379137340398,39.5868059631412,-13.834472285497345,1
